status,class,src_path,dst_path,mode_before,mode_after,width,height,error
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000415.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000415.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000401.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000401.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000367.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000367.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000159.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000159.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000171.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000171.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000165.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000165.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000164.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000164.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000170.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000170.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000158.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000158.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000400.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000400.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000366.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000366.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000372.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000372.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000414.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000414.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000428.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000428.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000399.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000399.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000212.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000212.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000206.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000206.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000010.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000010.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000004.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000004.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000038.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000038.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000000.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000000.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000014.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000014.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000028.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000028.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000202.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000202.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000216.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000216.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000389.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000389.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000410.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000410.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000376.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000376.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000362.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000362.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000404.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000404.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000438.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000438.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000174.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000174.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000160.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000160.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000148.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000148.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000149.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000149.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000161.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000161.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000175.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000175.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000439.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000439.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000363.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000363.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000405.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000405.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000411.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000411.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000377.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000377.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000388.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000388.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000217.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000217.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000203.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000203.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000029.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000029.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000015.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000015.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000001.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000001.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000017.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000017.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000003.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000003.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000215.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000215.jpg,RGB,RGB,892,892,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000201.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000201.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000229.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000229.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000407.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000407.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000361.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000361.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000375.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000375.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000413.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000413.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000349.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000349.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000188.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000188.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000163.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000163.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000177.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000177.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000176.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000176.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000162.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000162.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000189.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000189.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000348.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000348.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000374.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000374.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000412.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000412.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000406.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000406.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000360.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000360.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000228.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000228.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000200.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000200.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000214.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000214.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000002.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000002.jpg,RGB,RGB,896,896,
normalized,Bug,/Users/arwa/Desktop/senior/palmvision/data/clean/Bug/Bug_000016.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000016.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000791.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000791.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000785.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000785.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000034.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000034.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000752.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000752.jpg,RGB,RGB,892,892,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000746.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000746.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000020.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000020.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000008.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000008.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000593.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000593.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000587.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000587.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000550.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000550.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000236.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000236.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000222.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000222.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000544.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000544.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000578.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000578.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000381.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000381.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000395.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000395.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000424.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000424.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000342.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000342.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000356.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000356.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000430.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000430.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000418.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000418.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000183.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000183.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000197.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000197.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000140.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000140.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000626.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000626.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000632.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000632.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000154.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000154.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000168.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000168.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000169.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000169.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000633.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000633.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000155.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000155.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000141.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000141.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000627.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000627.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000196.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000196.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000182.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000182.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000419.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000419.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000357.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000357.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000431.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000431.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000425.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000425.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000343.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000343.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000394.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000394.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000380.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000380.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000579.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000579.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000223.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000223.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000545.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000545.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000551.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000551.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000237.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000237.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000586.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000586.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000592.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000592.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000009.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000009.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000747.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000747.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000021.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000021.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000035.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000035.jpg,RGB,RGB,892,892,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000753.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000753.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000784.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000784.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000790.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000790.jpg,RGB,RGB,896,896,
normalized,Dubas,/Users/arwa/Desktop/senior/palmvision/data/clean/Dubas/Dubas_000786.jpg,/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000786.jpg,RGB,RGB,896,896,
