status,reason,src_path,dst_path,class,hash
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(734).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000564.jpg,Healthy,03bceebe3e277ec7f370f34a4e86ce8ea07c6aacf86544d770f4476907f0c458
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(221).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000565.jpg,Healthy,bcee794815182400a78cf53f17b23bb8390ee7287b02e8b6a1b1fafea19e935e
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(671).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000566.jpg,Healthy,03f8c853d1a32772dfa9e04ea67cf19ca2e13109e00d64d5cee50781f5853b48
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(4).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000567.jpg,Healthy,1cd267602444c0bf68472526b4f38753b4b7d5530cfe80a0dce7fb3ed8575dd6
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(763).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000568.jpg,Healthy,7e73bc875d615ec9952e70518580a0fdfc0d85c84571d4bd9d2095de79f44f37
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(299).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000569.jpg,Healthy,06dd2e4c0139bb1bb24eb86229f20895a49730c518c46af2fd954cd3bb6bda86
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(333).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000570.jpg,Healthy,5fc9f1d4fcf8bb68c1bd25b6c693d2fe2f77a744070c05cf49d0e88a6ace73aa
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(54).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000571.jpg,Healthy,0acab372879d1f8a953cd17fb210e675962a399533da92148d6f630206355f85
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(626).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000572.jpg,Healthy,2992545abe9e89c44a2391b0c016f81f6d3dab5c09db31db960ae4cea152e55d
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(276).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000573.jpg,Healthy,a74d3fd4fb8db37b8b73faa0c5b17ec40ae200dfd3acd1ae165898403a9b5904
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(431).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000574.jpg,Healthy,311f60ffac110063a7cdb54ca991effeac0ba39788f744e556e3087cc12f6a7c
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(124).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000575.jpg,Healthy,281834331144b1bdbd4a5b726341aa3ea7938928b2b4975b9a54eeb0d0ae72c6
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(574).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000576.jpg,Healthy,6cfcaa2208574525da3ba50745d1d3a4d661fa8f7ef27ab970ac6f4523071cab
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(718).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000577.jpg,Healthy,979754c06d24235c8a28d4c9d13c3178beff45b51d44082626a979c264f55d4a
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(348).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000578.jpg,Healthy,4c9e04d9af46431ae3534b6d6a73b37f71e8f76cf86ae7b0485b4416c0668970
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(466).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000579.jpg,Healthy,6cddb379a1f3ce5e001a5bfed4df09d1a982e7349929b68ebf226ad0368f4d81
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(523).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000580.jpg,Healthy,c0a93824d53b8297095a498cd4150fe5c921f636cf91a6f5360e6f39699b2904
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(173).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000581.jpg,Healthy,f11e0778943000edd9cf7149cbce98dc922d9f08a04f38abd1c30d45f4f62a19
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(489).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000582.jpg,Healthy,843c0c4a6fd8a1ff079e2236f6f992d26ecb37456430e28f58d9d0595364bde2
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(78).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000583.jpg,Healthy,72517abedab95987e93e2c85c31abc2de41612a444d129ca37567a85dd7ea4ad
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(97).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000584.jpg,Healthy,8ecc540330ed87f3a87a10bd7f2c47c7401c183529cad19bb3de1dd3a5d430e7
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(470).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000585.jpg,Healthy,816cabd330286b7c12829c42a84c08d70a329f65433de0ee212aeca81938ab34
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(165).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000586.jpg,Healthy,2f7da4528aa84730dcc3c7b0d75e5bee4d077be8c7a4fd50513141b770d66cca
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(535).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000587.jpg,Healthy,8a3066619e5f95b65298e64d91a60fd79cff6e3fcd541c4954bde30f9a9823c9
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(759).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000588.jpg,Healthy,91814dea4077710ed89ecc34ec55f332eeb0d9eca414720cb44b2c49494b3353
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(81).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000589.jpg,Healthy,ca686312882e03f46e104f156e59d31bd0e38c527d0a43a17a83e062fe8822de
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(309).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000590.jpg,Healthy,063cf1100f8ac35929470043b4370b23ebd2f4705dd638808926e1b2fbf5ecfe
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(427).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000591.jpg,Healthy,dd2c38ef128ab6a92d4f84c8db5a84f523cc98af6afa54f06ff3e966e48de213
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(562).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000592.jpg,Healthy,13c5b093fa3966a8b467afb34e65119dee42df68f98b0c53f76b084fd06bfb46
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(132).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000593.jpg,Healthy,8d21915fab2e9e1104ff73ba3c350f521385751cc591a3977e8e5618d657e3f7
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(39).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000594.jpg,Healthy,b0d0e1ba45821b38e9a6f727d587429f33c601b66adb9d568184465f969011a8
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(586).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000595.jpg,Healthy,868672005a5c6460ac5dc6bf9ed588dfccbca81a172e90a9578529a5b26b5d4d
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(139).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000596.jpg,Healthy,2ebe4e21ca24d58f4027675c779eecc1bd1116917f857c87aa41bd9932c6ed6b
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(569).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000597.jpg,Healthy,05537a9991c841e39c7d6a5553eb543aeb1929238494559e3286ef0ac0121aa4
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(640).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000598.jpg,Healthy,ce23d94d5de1ee97743c34bdc118aab3c9ce1f0d5636bb630ef748d1bea1aa7f
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(32).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000599.jpg,Healthy,c78e9175bd407fc950db9b5aeb35f8795b4a25f0c5e836b158f97e43e82c2c10
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(210).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000600.jpg,Healthy,6584710bea0db201de528e170dbfe7092f2b14edae46ca4b708455f5a55ac5cb
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(705).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000601.jpg,Healthy,daa1bee0c54e02c8325d9c6a11be35a36b58dc15d90ec507e5499c81de02e9e5
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(355).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000602.jpg,Healthy,a09d363a63f42193c156cf1cc12c1a7eb6802816b5e030f493f606e2f979165b
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(181).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000603.jpg,Healthy,c632194e5d609d26b6d9dda8b40187ee152aa8c0d55098ebb7e95ddf05265aae
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(494).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000604.jpg,Healthy,20d1073f74b1345792c333b967d08328de4eac2aed7b3acbac2ef0d9ce0b83c1
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(247).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000605.jpg,Healthy,1a7a7f15ca98d7859fcd0734a652b8c88f09b792643bb84b2a5887ba54acc7c6
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(65).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000606.jpg,Healthy,f7d94f78720e2c83c315489942fabf00b2ee45292bd4d7125c85fd56748b2dec
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(617).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000607.jpg,Healthy,8a0a5cfba1461020b9add53bda6e031a931e18c136fa325b36fc67f1b688be5f
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(302).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000608.jpg,Healthy,022d28d26b40956d059130f8cf79fd7f0c7c1f0d9150e52fd4a5fd127a8672a9
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(752).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000609.jpg,Healthy,777859362ca02c526e9120b73daff7b45318678d77bcd381d1c25514e557d1c8
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(197).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000610.jpg,Healthy,9fba123fb6a39500ee85d580236010fa783c45091b4c0460d32dffab45068530
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(178).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000611.jpg,Healthy,b7ccc850b75067601d82485717217048cc2937420dc6844838f9b392559fac50
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(482).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000612.jpg,Healthy,04d3926069204048586c4c4d9067bff0f6085458b9d2cd39dce6b1dec6a049e4
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(528).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000613.jpg,Healthy,31dc690df065bbce5d8852b453805966a81d6784eb867c6da8c99d32951fe688
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(601).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000614.jpg,Healthy,7369721e4f2876edb9863875da07c2a996331bbb1323b2bd1b3f864f70696b56
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(73).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000615.jpg,Healthy,5ce22c692ec6b1d17a2caa1c7544abe6453b8584e5618eead61af1950a1ceebe
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(251).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000616.jpg,Healthy,8b265f57e8f261980e463039065418ae3c212ce6c35abf23f55265d9079884e2
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(744).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000617.jpg,Healthy,278ff2c8a51ce41cc296d12f46223e014958d1b6aefe4c80be560aeff4fbc6a1
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(314).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000618.jpg,Healthy,afe66d29b0599e0b47d181001ce768251645a23fef292cbee9a6ef3a545d4b90
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(590).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000619.jpg,Healthy,d86f6df533d27b8873e9645c539e280a35cee1ef011d9191934a249630d27965
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(206).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000620.jpg,Healthy,7dc56646a4f870349489bac53e9d56b1556035995cadb3df8139170c4b6d85ec
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(24).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000621.jpg,Healthy,15fad6c6a5f9690c4facfeebc30c6a1e742baa7f02e8ea1e7cbbdb440fcd22c2
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(656).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000622.jpg,Healthy,2ecde830b354d05b1d76303c910545ea6448591feee20d761f649dfe9ba3bc70
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(343).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000623.jpg,Healthy,832107eb7abe3c004594e0a67a2acf5ec3b3c116eda31885da91db55a56e707f
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(713).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000624.jpg,Healthy,fc9cd98b6f3048fb40d1ae70557e11a11530ef98c67536333bf0f06f27c83346
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(504).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000625.jpg,Healthy,1f95f3a0c03f870444fbe6d2715bcd751a8871ae3845e5504dc0d428913a8d02
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(154).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000626.jpg,Healthy,899fd0c79fb0febf6baee0180c60e469d1aee642604d6628c8f3e03a81ffecf0
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(441).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000627.jpg,Healthy,c097ab7eb5c413b494928b2717b47716d0f0a4f252748daf5157f02fb4331ebe
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(338).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000628.jpg,Healthy,6696ecc9bd0195ce9a985d17cef1ff3f430e75584f0fe02262f53ba2d71813ec
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(768).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000629.jpg,Healthy,f691408993447b7937c04d93b49c9ba9905262fcb6c6cc4226e42e0b103aed3e
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(292).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000630.jpg,Healthy,bdf5cf2f6158fded6dfa533277ebdb312924726624bf7edd6b701ca16c8d9a0c
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(787).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000631.jpg,Healthy,61b12b09b80f92270fafd971ca426a6a75215acc15a93569663748f7cf0911e4
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(800).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000632.jpg,Healthy,bbf99e024bd748c5531422c567afbc3d0856746f1907d73e8186bd1ba599bc64
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(103).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000633.jpg,Healthy,0a6f294149296ebd28330fb4f6b1e0c638e86a4cb92036b9af1850dbacb3eaac
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(553).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000634.jpg,Healthy,010f51789c243b810305df744dbe94749e50a7c8d8bed4169ee47406a03fa75b
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(416).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000635.jpg,Healthy,fc88dafd12358a26769be2f93d6b1c97e373b647421e0085d1146056e5d72994
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(695).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000636.jpg,Healthy,be70f645040c9bfd8a473dc4d95e9ceee9f671a4a81ccead6efa4e3152182607
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(380).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000637.jpg,Healthy,20fb8f4b92204ee8d751894742853402cccaa7ff39d9305d1f79cb29eff51285
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(545).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000638.jpg,Healthy,7f7e59a1ebf5e35356ace5a14ae250cb6e39565d99e91a851d4e5bf4d166f0a6
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(115).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000639.jpg,Healthy,9c7b1ce53a3189018e41458f8709987ab3d4c8725dd48466456d731dba6d5b36
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(400).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000640.jpg,Healthy,bab9b50624783c51770c3f95389a7786c289d0fb4e0d012aa66aafc0e32ddbe5
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(379).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000641.jpg,Healthy,f7954c1a089f0e4612729086bbcde4c2a616d839fb125d8cb88ff99926494bef
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(683).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000642.jpg,Healthy,58bcd1fa5447301b79363c61734a15847957b9f548a984931cb786f7d367b537
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(729).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000643.jpg,Healthy,5bda3c3bef50c46348571cf52b873e8eda12966afb891164a5fe1a3bd20112ed
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(396).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000644.jpg,Healthy,f61ba17fcde8e912a1178be4717b133868b76c7bfb2ddcbebd8c3407bc0dcf00
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(142).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000645.jpg,Healthy,11d99bd5e178aa8ba458722c7888993c99077426b6078f096afe57e9686488ed
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(512).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000646.jpg,Healthy,4bc6c2bd0268672d2095440206e05f5ab59987535c76cfe621304193a5f6dab2
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(457).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000647.jpg,Healthy,5f8e643f32bb2e81cbfad9cf81204dd0c803e40159293ed4e33f197a93ad3387
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(284).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000648.jpg,Healthy,d84746677b4a0fb168e7bf2c46e7eeb4e00ada6397e07a35e6353b8f5a167b7f
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(49).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000649.jpg,Healthy,ce4383c2b9b7907d72c59e71948bbd5d78ad05e01693ee10e1a8789a93063372
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(791).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000650.jpg,Healthy,acaadd3ed3da299d4917c0e42aeee263f1be6f3d67f5353e29c75c5c5cccce80
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(359).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000651.jpg,Healthy,5fd0f031447b3ce7d1cde8854afa4afb88ebb0e09b2cfb2d0b7ef220e733380b
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(709).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000652.jpg,Healthy,081d48db4767c207da8e75154a6e9bd6ecf2a3231f569ccd4c20981c883a34e9
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(420).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000653.jpg,Healthy,0eab8079518ba7fe51b4a871247dcbbec1a1c3bcdd9fb13981690f81c525f55a
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(565).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000654.jpg,Healthy,2f3d570fb32163ec1450583e862accfe29e3e1621bd624d0edace0908d0483b9
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(135).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000655.jpg,Healthy,e165f60afc6a7c9422f8263965cd7ec1fc6dd244bcaeb9fbaf9ae41d5947512f
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(69).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000656.jpg,Healthy,9130a51a0fa10b6b104a4eb960b281ba0fc836a0446cffd500d13c9857a4f292
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(86).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000657.jpg,Healthy,69acf35fdca4cb0cae66928fb615980087df98f1fc9fce07c40c2e0d24c1442c
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(477).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000658.jpg,Healthy,e3f6bb460256cd157d37b6b6ae28ef8a3094a8aa3c5d41d1dda3feb9dd46ba35
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(162).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000659.jpg,Healthy,6d65d33347bb837f02d5b0eb4b0d834693059b3585cbe207d1299aa61bd3c336
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(498).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000660.jpg,Healthy,99b5935428bfd5ce6b2f8e75d82d6dc01a464a608112cedc313197407428b4e2
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(532).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000661.jpg,Healthy,acbcfb028e2187661c0c8dffbc7839d55035935410ec181a1c2e09b4370554af
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(90).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000662.jpg,Healthy,136ed5e1b85607e1fc5b4a85c50ed85e6e69214d2f409bdf2b0dc65abcb4aca9
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(318).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000663.jpg,Healthy,d41b5903f7a299e2572d282d1b3c719d0e46e5b192cf60200267134b0d042d44
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(748).jpg,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000664.jpg,Healthy,0a1ec33fa4c11695fd534384f1739f1dfc5a93f264d3ddbc167f1789ac45e416
kept,,/Users/arwa/Desktop/senior/palmvision/data/raw/Healthy/Healthy(461).JPG,/Users/arwa/Desktop/senior/palmvision/data/clean/Healthy/Healthy_000665.jpg,Healthy,b5581e7a6c1f875077a3d12cfbea8f57c2033c78e095b0b1b704793ae3afc6af
