path,label
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000432.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000590.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000166.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000073.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000391.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000208.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000242.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000380.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000729.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000695.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000430.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000138.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000540.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000717.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000612.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000044.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000097.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000468.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000027.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000191.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000111.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000133.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000348.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000232.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000288.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000020.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000107.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000738.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000488.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000783.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000608.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000667.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000609.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000666.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000086.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000616.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000138.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000007.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000189.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000035.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000553.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000313.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000365.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000286.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000704.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000396.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000324.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000588.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000282.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000711.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000320.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000120.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000663.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000520.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000303.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000099.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000455.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000261.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000448.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000697.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000200.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000356.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000234.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000683.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000333.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000355.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000115.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000207.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000321.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000778.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000657.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000362.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000629.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000562.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000315.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000780.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000359.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000456.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000319.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000265.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000344.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000707.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000692.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000715.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000334.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000687.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000266.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000486.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000742.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000317.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000272.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000309.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000732.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000280.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000145.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000464.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000016.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000398.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000517.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000389.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000330.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000275.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000291.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000365.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000124.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000037.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000461.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000703.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000029.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000417.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000628.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000635.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000523.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000118.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000151.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000728.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000319.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000335.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000401.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000172.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000714.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000129.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000511.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000137.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000159.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000458.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000298.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000677.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000347.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000615.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000339.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000507.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000229.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000518.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000642.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000528.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000270.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000272.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000367.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000692.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000292.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000105.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000118.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000232.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000283.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000733.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000539.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000717.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000616.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000409.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000442.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000786.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000753.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000419.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000431.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000059.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000429.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000252.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000616.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000328.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000201.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000671.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000292.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000317.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000062.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000786.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000396.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000493.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000163.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000679.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000379.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000452.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000113.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000572.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000437.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000100.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000494.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000227.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000746.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000475.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000255.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000060.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000331.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000762.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000034.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000063.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000420.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000326.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000434.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000066.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000139.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000751.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000250.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000049.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000613.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000747.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000774.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000016.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000327.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000047.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000392.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000314.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000512.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000743.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000220.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000002.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000094.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000525.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000372.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000041.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000738.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000241.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000083.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000505.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000062.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000337.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000334.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000311.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000293.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000036.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000474.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000272.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000604.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000532.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000414.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000689.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000252.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000483.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000468.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000696.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000567.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000252.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000212.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000543.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000164.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000223.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000465.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000643.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000576.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000504.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000425.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000300.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000693.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000343.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000568.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000737.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000296.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000760.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000252.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000742.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000029.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000029.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000358.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000235.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000054.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000042.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000761.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000507.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000653.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000685.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000289.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000711.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000370.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000440.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000069.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000249.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000716.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000731.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000123.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000200.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000600.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000201.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000232.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000587.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000293.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000194.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000274.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000149.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000409.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000182.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000342.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000343.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000567.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000124.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000263.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Dubas/Dubas_000270.jpg,Dubas
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000431.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000009.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000205.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Bug/Bug_000428.jpg,Bug
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000422.jpg,Honey
/Users/arwa/Desktop/senior/palmvision/data/normalized/Healthy/Healthy_000747.jpg,Healthy
/Users/arwa/Desktop/senior/palmvision/data/normalized/Honey/Honey_000463.jpg,Honey
